"see
"	1
"so intense. performance only wish Broadway last spring
"	1
"great movie Packed intense stressful get edge seat.
"	1
"have not yet. hear good see
"	1
"Great pay attention amp work hard lead Will lead
"	1
"finger movie Intense
"	-1
"Just team movie now hole GREAT Game
"	-1
"Going write FULL review Here teaser review awesome.
"	-1
"sir are goddamn actor planet.
"	1
"big incredible amazing acting job From Forest Woody Legend
"	1
"Spoiler Somalian die.
"	1
"Caption really good movie Everyone go see
"	1
"Love spending time dad
"	1
"intense amazing. Tom Hanks astounding
"	1
"big incredible amazing acting job From Forest Woody
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"Love fun little
"	1
"Paul action thriller breath away incredible
"	1
"really love Vaguely happening
"	1
"movie again now time watch celebrate
"	1
"see. have ever seen.
"	1
"go see romantic movies. Not go see Somalian taking cargo ship.
"	-1
"Dang good movie
"	-1
"amazing. favorite movie moment. I
"	1
"pirate shit movie. -Dom
"	1
"just rock Hope see On road Oscar
"	-1
"Saw barrage forthcoming
"	-1
"Just Tom Hanks great job end
"	1
"Very entertaining film. With Paul get very least.
"	1
"Holy shit.
"	1
"Very entertaining film. With Paul get very least.
"	1
"Holy shit.
"	1
"Whenever watch movie true story always forward seeing actual footage end
"	1
"also interesting much Bourne No. action thriller surface.
"	-1
"Unfortunately show actual footage still outstanding
"	1
"are also very quiet political film escape lot audience.
"	1
"Just sheep
"	-1
"way shoot instance deeper rescue
"	1
"Tom Hanks just not have luck ocean Castaway
"	-1
"way shoot instance deeper just rescue
"	1
"excellent movie. Better legit blew away. The Somali are phenomenal
"	1
"only reason go movie
"	-1
"so good
"	-1
"Tom Hanks just not have luck ocean Castaway
"	-1
"Wow last scene easily be solidifying defining moment Tom Hanks career-left me
"	1
"seriously ever
"	-1
"Tom Hanks
"	1
"chasm water end warship row Seal lock shots.
"	1
"so good
"	-1
"while Somalis rescue boat bright white light Navy ship.
"	1
"Everything Everything going be
"	-1
"while Somalis rescue boat bright white light Navy ship.
"	1
"Obviously dialogue Somalis ideas.
"	-1
"great movie. think have high blood pressure now tho
"	-1
"Lion learn speak soon very amp hard core propaganda.
"	1
"Diner CRAZY Friday night holy crap now movie
"	-1
"Tom Hanks win fucking award Shit teary
"	-1
"Rotten Tomatoes. To see.
"	1
"again irony escape belligerent battle EVERYTHING. The other nothing.
"	1
"Wow. WOW
"	1
"far movie last
"	-1
"Sitting just helicopter promo
"	-1
"Movie date
"	1
"everyone film so only leeway it.
"	1
"American Promise Shines New York Film Festival American
"	1
"Holy. win Oscar. Hell win Oscar times. still trying catch breath
"	1
"Seeing heard great stuff it. Tom Hanks always so be worthy plus.
"	1
"Tom Hanks Home Run.
"	1
"play easy way. The audience silently unsure think.
"	1
"good stuff. bad stuff
"	-1
"always big screen Check buzz
"	1
"Just sticker. Check other
"	1
"Well know story so little Argo. lot suspense know going happen.
"	-1
"Tom such convincing actor.
"	1
"amazing Tom
"	1
"Just home seeing give up. Ca imagine be again
"	1
"great week honorary sailor Tiger
"	1
"Pretty sure end. Amazing
"	1
"amazingly AWESOME movie everyone
"	1
"Tom Hanks again movie absolutely amazing
"	1
"Gripping. Suspenseful. Brilliant. Amazing acting. Oscar
"	1
"wild card crazy role SO well hope see
"	1
"go
"	-1
"are going see weekend amp
"	-1
"wild card crazy SO well Looking forward seeing
"	-1
"Just son. I wish Ninja
"	-1
"Find way Is In age
"	1
"friend holding hand scary parts.
"	1
"true story More twist bend mangle truth serve populist patriotic puerile tastes. yuck
"	-1
"Tom Hanks win academy award actor faith humanity
"	1
"Just Intense. Turns surviving pirate now prison Terre Indiana just hrs.
"	1
"Tom Hanks win academy award actor faith humanity
"	1
"Tom Hanks win academy award actor faith humanity
"	1
"new favorite place Dallas just food
"	1
"Must Go do think Fandango
"	-1
"Tom Hanks acting second none. His acting yet saying something
"	1
"such great movie suspense everyone go watch
"	1
"safe are dead
"	1
"Expect basketball team randomly say execute now.
"	-1
"Expect basketball team randomly say execute now.
"	-1
"always big screen Check buzz
"	1
"Just sticker. Check other
"	1
"powerful performance portraying intensity true heroism amazing
"	1
"performance cast away make it. It performance
"	1
"want remain emotionally stable do go see
"	1
"Newcomer own opposite Read interview
"	1
"Tom such convincing actor.
"	1
"hail Tom Hanks great watch
"	1
"love United military ass EXECUTE
"	-1
"Had great time
"	1
"Had great time
"	1
"not disappoint. Such good movie
"	-1
"awesome production USA
"	1
"have go
"	-1
"Saw today great movie see. awesome.
"	1
"pretty good. Did like much Prisoners Gravity. good. Tom Hanks great
"	1
"tonight Somali superb amp Tom Hanks brilliantly genius Applause
"	1
"Today breathe whole hours.
"	1
"FYI Tom Hanks still man.
"	1
"movie raising piracy Somalia see colleagues. He even film
"	1
"gravity good got
"	-1
"many right now
"	1
"Just Union Square. Such awesome movie- see
"	1
"Watched tonight. Really Pretty intense
"	1
"Everybody go see such amazing story survival
"	1
"Saw amazing movie back training Such good night
"	1
"performance phenomenal
"	1
"great movie well don t t movie so dizzy
"	1
"love breaking bad sorry Tom Hanks Walt close second
"	-1
"Bang bang
"	-1
"be film year. Best performance. Last min unforgettable
"	1
"love America military yeah.
"	-1
"Tom Hanks Preview
"	1
"Navy make wet
"	-1
"Date night
"	1
"amazing movie. Tom Hanks God cinema comeback
"	1
"Navy make wet
"	-1
"Do even get Somalians.
"	-1
"close winning coming short. Darn Yankees
"	1
"Well African brother have continent heck job fighting
"	1
"Never love Tom Hanks movie.. Thank proving wrong
"	1
"Must Watch films. Sure Oscar Gravity
"	1
"great. little slow edge seat whole time
"	1
"Holy crap. such good movie. night tonight
"	1
"never movie edge tearing
"	-1
"never hard life.
"	-1
"Not first time Tom Hanks trouble sea Castaway
"	1
"Tom Hanks win Oscar actor everything going be okay Irish.
"	1
"Gravity need hug.
"	-1
"re highway have VT lanes. VT Plates are ABC 123.
"	-1
"Tom Hanks dude.
"	1
"Tom Hanks Alabama story time
"	1
"Review spiky thriller great many too many use
"	1
"highway have VT lanes. VT Plates are ABC 123.
"	-1
"Other well done.
"	1
"tremendous lose being Somali pirate. Great performances. Thanks Paul doing so well
"	1
"Not dry eye theater end amazing always
"	1
"intense movie ever. Great acting hope crew get awards. Most deserving
"	1
"pretty much movie long time GO SEE IT
"	-1
"Not first time Tom Hanks trouble sea Castaway
"	1
"see. have ever seen.
"	1
"First movie do know when. Maybe America Irish. Maybe America.
"	-1
"amazing. Just wow
"	-1
"Almost movie.
"	1
"Not dry eye theater end amazing always
"	1
"Cancel tomorrow go see
"	1
"Fucking movie
"	-1
"Watch Gravity
"	1
"good movie. such great actor sure
"	1
"amazing seriously have watch movie amazing
"	-1
"amazing seriously have watch
"	1
"Just sticker. Check other
"	1
"have
"	-1
"terrific movie
"	1
"Damn movie serious
"	-1
"Did know VT lane Burlington international airport fail
"	1
"awesome movie
"	1
"Caught seriously Really fun
"	-1
"wait see other really end. Thrilling film.
"	-1
"No. Friday amp take top
"	1
"Skinny beast
"	-1
"just showing have movie not -P
"	-1
"Amazing. totally watch again. Box office great lately
"	1
"Just last scene everything D
"	1
"amazing film Heart-throbbing drama Tom Hanks unbelievable
"	1
"awesome production USA
"	1
"amazing. little slow incredible story
"	1
"Acting Ever take awhile movie wear so affecting
"	1
"have ever
"	1
"have ever
"	1
"American Promise Shines New York Film Festival American
"	1
"Had resist urge chant USA watching Support Navy Thank mom service
"	1
"Gravity aloft box office second place
"	1
"Good movie. Good company.
"	1
"Yeah exciting sure know ending point doubt veracity
"	1
"Just movie ever made.
"	1
"Just Tom Hanks great actor even lift tho
"	-1
"wow
"	-1
"Saw tonight now want date Navy Seal
"	1
"Tom Hanks genius. Do mess USA have Navy Seals.
"	-1
"great superb job Absolutely outstanding film suspenseful emotional real tear jerker
"	1
"Just get Navy America
"	-1
"Tom easily Dave actor
"	1
"Just back movies. amazing. Loved tho believe end.
"	-1
"freaking bad ass movie definitely see
"	-1
"stereotype movie foolish erratic naive amp old school fall back savage.
"	-1
"never hard end movie
"	-1
"intense movie ever
"	1
"Friday night dates.
"	1
"stereotype movie foolish erratic naive amp old school fall back savage
"	-1
"just totally thrilling gripping n breath taking n Paul big thank such movie
"	1
"great
"	1
"character back story person family. The Somalis nearly feral.
"	1
"THE GREATEST ACTOR EVER. even. So good
"	1
"utter shock watching Literally movie ever seen. Well done
"	-1
"just wan say Tom Hanks favorite ever.
"	1
"Execute
"	1
"amazing enjoy movie
"	1
"Must see. The final unbelievable.
"	1
"also great tear theater
"	1
"MUST see everyone never so character movie. Again well
"	1
"Impressive movie performance. bravery
"	-1
"Just Great movie great performance Tom Hanks. It see
"	1
"Watch action climax phenomenal
"	1
"performance phenomenal
"	1
"Brilliant well movie engaging tension build cast crew
"	1
"night tom peril
"	-1
"Watched Somali pirate eyes. Those popping head
"	1
"Just movie. Outstanding drama Somali Pirates. Hanks great
"	1
"Saw Really movie very intense
"	1
"Took break work Hanks work Excellent film
"	1
"so far year got point Gravity also good
"	-1
"have sneak preview Saturday. For amp
"	-1
"Western Sidney Tarzan Apes Heart Darkness Not really.
"	1
"Tim Hanks captivating performance truly brilliant actor boundless range.
"	1
"Cruise line Somali
"	-1
"Brilliant movie selection golden laurel entertaining audience
"	-1
"win throwing pillow TV.
"	1
"never so emotionally film character before. WILL be Oscar winner performance
"	1
"amazing see
"	1
"determination willingness many save life one.
"	1
"nope. internalize amp normal. That racism big deal.
"	1
"Had great date night I highly recommend
"	1
"cry
"	1
"God wan punch black person right now
"	1
"
"	1
"Just movie. Outstanding drama Somali Pirates. Hanks great
"	1
"hero Watch unbelievable true tale courage heroism survival
"	-1
"Just watching amazing movie Seriously thank God safety have
"	1
"Movie
"	1
"absolute perfection. thank sir
"	1
"quality film
"	1
"
"	1
"Just amazing film
"	1
"wan be Somalia pirate now
"	1
"amazing Brilliant round especially
"	1
"think performance
"	1
"hell wow
"	-1
"Tom Hanks Wow. think other way put film properly in.
"	1
"Great movie
"	-1
"always big screen Check buzz
"	1
"Just sticker. Check other
"	1
"Absolutely love new film amazing see
"	1
"intense. I literally edge seat pulse pounding
"	1
"Tom Hanks exceptional actor
"	1
"STRESSFUL
"	1
"Just long time
"	1
"ever
"	1
"Tom Hanks just win
"	1
"Tom Hanks just win
"	1
"do have new respect Tom movie
"	-1
"Seriously world
"	1
"outstanding
"	1
"Jesus Christ amazing Whole cinema silence intense emotional awesome
"	1
"eat weight popcorn coke movie date
"	1
"now movie
"	-1
"unbelievably good get there something Gripping
"	-1
"think become Somalian pirate
"	1
"celebrate release have comp win Tom Hanks Vinci Code amp Angels amp Demons.
"	1
"Not many there total silence end film. Had edge seat excellent
"	1
"awesome movie. Very powerful stuff.
"	1
"Freight ship Somalian hostage situation.
"	-1
"just movie. Everybody see intense
"	1
"Al cine con
"	-1
"very good film. Tense suspense outpouring emotion end. Expect Oscar nominations.
"	1
"So Hanks
"	1
"just so many great
"	1
"Loved Tom Hanks just brilliant Go watch weekend
"	1
"have already go see movie have awhile
"	-1
"Monday feature Carrie amp Listen
"	1
"fantastic movie. worthy
"	1
"already have fear watching movie
"	-1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"outstanding. The ending keep edge seat
"	1
"Great performance Intense amp powerful man do all.
"	1
"already have fear am watching movie
"	-1
"movie ever
"	1
"theater applause
"	1
"date important person life
"	1
"easily go down year. Everyone do huge favor see
"	1
"surprisingly good movie killer ending.
"	1
"water. This exactly family enjoy night d shame
"	1
"Just sticker. Check other
"	1
"film only film want stand end
"	-1
"Seeing sorry Gravity next time
"	-1
"movie day
"	1
"have hell shrink get back water only year
"	-1
"
"	1
"have hell shrink get back water only year
"	-1
"film Best
"	1
"such brilliant gripping movie Great performance always acting amazing well
"	1
"Somali actor chance Now
"	1
"Tom Hanks performances.
"	1
"Just sticker. Check other
"	1
"Tom Hanks are magic gt gt
"	1
"Tom Hanks I have probably ever
"	1
"go anytime soon go see such great movie
"	1
"being ass hole.
"	-1
"just want give shout Tom Hanks. He fantastic. Oscar
"	-1
"celebrate release have comp win Tom Hanks Vinci Code amp Angels amp Demons.
"	1
"Bravo once again amazing. You are living legend
"	1
"now see movie
"	1
"Refer are p
"	1
"Just sticker. Check other
"	1
"see crying end u just help amp feel full great Movie
"	1
"Seeing
"	1
"Must Go do think Fandango
"	-1
"pretty
"	-1
"Been watch tonight. amazing film
"	1
"Just Captivating performance well worthy recognition. I do love good true story adaptation
"	1
"Met head James Fund talk Walk For Thomas Now time see new movie
"	1
"Planning see Read real scenario piracy East Africa
"	1
"high factor Hanks New England accent aside
"	-1
"Just such amazing movie. Makes so proud live such great country.
"	1
"Planning see Read real scenario piracy East Africa
"	1
"Planning see Read real scenario piracy East Africa
"	1
"hell movie
"	-1
"are so damn good See
"	-1
"love America
"	1
"Planning see Read real scenario piracy East Africa
"	1
"marvelous man though. acting cry
"	1
"pretty freaking good movie. See cinematography amazing.
"	-1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"great film certainly am expecting great acting performances.
"	1
"Tom Hanks just win
"	1
"last scene Heartbreaking. course baby
"	-1
"forest here.
"	1
"Tom Hanks actor world. Not lie done well hold back tears.
"	1
"Just
"	1
"soccer y'all
"	1
"good film
"	1
"yesterday Spain just just Awesome movie
"	1
"great film great Tom Hanks performance
"	1
"Just Tom Hanks masterclass Best movie year
"	1
"love dying
"	1
"Somali actor chance Now
"	1
"Probably exhausting film ever
"	1
"safe saw board Rah
"	1
"Great day little now watch
"	1
"Everything be okay
"	-1
"Got let movie begin.
"	-1
"awesome film amazing Best film Ive seen year
"	1
"Let say fucking movie career. Better Forrest Awesome
"	-1
"Date dad.
"	1
"great international story crime quick never know navy do.
"	1
"Just sticker. Check other
"	1
"see Oscar nomination Tom Hanks future
"	1
"Just sticker. Check other
"	1
"always big screen Check buzz
"	1
"never acting last ten movie be winning Thank
"	-1
"Watched tonight safe say movie ever
"	1
"bloody great film salute
"	1
"going go see tonight. wan go then be
"	1
"Dismayed find Wilson earn cameo
"	-1
"seeing
"	1
"probably ever
"	1
"starring Tom Hanks excellent Well worth Oscar buzz
"	1
"Intense Great story totally believable cast.
"	1
"Just sticker. Check other
"	1
"Date wife.
"	1
"great reminder Tom Hanks favorite actor. Best movie awhile.
"	1
"main pirate US punishment living life Somalia
"	1
"Went first time tonight now seeing
"	1
"Finally terrifying movie vast quantity shouting. Check review
"	1
"always big screen Check buzz
"	1
"Let say fucking movie career. Better Forrest
"	-1
"Loved Powerful film content refrain b amp w amp gray motivating
"	-1
"Fuck quality
"	-1
"Really Tom Hanks exceptional only be Intense incredibly moving
"	1
"Just reason love much more. Loved So good
"	-1
"climax u Actor
"	1
"brilliant
"	1
"old woman slowly screen violence
"	1
"Seeing Chat now
"	1
"old woman slowly screen violence
"	1
"Husband saw so-so mean know end Yeah acting OK
"	-1
"Fuck quality
"	-1
"superb. Was edge seat late great James charming amp funny
"	1
"many want see Gravity
"	1
"Dinner amp Movie
"	1
"Tom Hanks actor world. Not lie done well hold back tears.
"	1
"Aloha Hawaii be TODAY reviewing My home town enjoy
"	1
"come true. It not just quote real dreams. Keep dreaming Living Proof
"	1
"DOWN great movie yea think Oscar So intense Great movie
"	-1
"Never tense life
"	1
"just new movie GREAT movie
"	-1
"happy have dinner movie date friend
"	1
"Just sticker. Check other
"	1
"Montana.
"	1
"Gracious Maybe hormonal today emotional Tom Hanks end Let go throw now
"	-1
"want see movie
"	1
"Just send man card
"	1
"Went see today. It definitely must-see Riveting
"	1
"cinema
"	1
"Planning see Read real scenario piracy East Africa
"	1
"Just sticker. Check other
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"Let say fucking movie career. Better Forrest
"	-1
"Chose see instead watching Razorbacks. Great movie
"	-1
"Was A Cab Driver In Minnesota With No Acting Experience Before He Was Cast Opposite
"	1
"movie constant shaking camera Had leave halfway due motion sickness Ridiculous
"	-1
"Tom Hanks never
"	1
"Tom Hanks just win
"	1
"got be something being fisherman kidnapping people. Maybe America. Maybe America.
"	-1
"Fuck quality
"	-1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"Tom Hanks again.
"	1
"Seeing Chat now
"	1
"US Navy
"	1
"Just go ahead give Tom Hanks Oscar.
"	-1
"Tom Hanks performance year. Hats Ray
"	1
"Tom Hanks be actor time.
"	1
"Movie date
"	1
"see
"	1
"Just sticker. Check other
"	1
"Had
"	1
"Never so tense life
"	1
"Have get Sun get see humanity NHL
"	1
"movie long time. Tom Hanks nothing short incredible
"	1
"amazing Tom Hanks Diamond Sharp truth performance. Just give Oscar now
"	1
"See company Opens nation wide tomorrow. incredible
"	1
"Oscar Best Movie Year
"	1
"movie honestly have ever Seriously go see
"	-1
"Let see tonight date
"	1
"Tom Hanks yet again.
"	1
"Watching
"	1
"great movie. Tom Hanks still very actor
"	1
"Alabama. We are freighter being pirates. They selling Escape Plan
"	1
"Just
"	1
"Alabama. We are freighter being pirates. They selling
"	1
"amazingly right
"	1
"Just heart racing feel workout. It well done.
"	1
"movie far.
"	-1
"so good even end
"	-1
"movie
"	-1
"Powerful. Tom Hanks save date Academy Awards ceremony
"	1
"happy get Gabe
"	1
"Tom never cease make even more. Best movie long time
"	-1
"Awesome movie. Still traumatized.
"	1
"Heading movie
"	-1
"Give man
"	1
"Wow. Just wow. x
"	1
"Feel Gravity pull Grab Carrie amp make theater. Have sail there. Rush
"	1
"Saw today great movie. Looked article real movie wrong
"	1
"start. Sushi movie night good
"	-1
"Have movie long time
"	-1
"think performance
"	1
"amazing
"	1
"Just screening
"	-1
"Tom Hanks last scene words. never forget such moving performance
"	1
"Tom Hanks performance
"	1
"see people. If think joking just watch Wild Wild West so laugh
"	1
"kind award movie get pure pride
"	1
"Watched today. Was fantastic movie time favorite actor
"	1
"Getting first day out.
"	1
"just waiting start
"	-1
"super calm even extremely dangerous situations. completely story REAL
"	1
"movie have ever seen. love
"	1
"watching are watching
"	-1
"Just sticker. Check other
"	1
"Find way Is In age
"	1
"
"	1
"Everyone see truly amazing. horribly perfect reminder are do make living
"	1
"Loved also want have ability swiftly identify specific Somali
"	1
"watching are watching
"	-1
"Just sticker. Check other
"	1
"movie
"	-1
"Movie date so many not enough time
"	1
"Very see mom
"	1
"probably ever saw.
"	1
"excellent performance movie year
"	1
"Movie time secretly checking score
"	1
"Just Such good movie
"	-1
"Movie date so many not enough time
"	1
"nothing short great. Tom Hanks as good ever
"	-1
"big fat guy gut movie scene are changing hangar bay
"	1
"just amazing movie Your performance truly Oscar worthy
"	1
"Saw today do think ever forget. Gripping
"	1
"Just sticker. Check other
"	1
"Front row baby Except
"	-1
"Rainy such amazing movie. Makes so proud live such great country.
"	1
"Alabama. We are freighter being pirates. They selling
"	1
"eat weight popcorn coke movie date
"	1
"Tom Hanks actor make cry
"	1
"movie go see
"	1
"aye aye My Amazing. last scene incredible
"	1
"wonderful guy Tom Hanks usual so much
"	1
"Give man
"	1
"take movie speechless. That movie intense.
"	-1
"Must watch
"	1
"Best movie years. Tom Hanks Oscar Best Actor.
"	-1
"Hanging
"	1
"Tom such amazing actor
"	1
"Even know looking forward movie
"	-1
"Just great movie ever bad movie
"	-1
"Looking forward movie
"	-1
"do mess navy
"	-1
"Go see Tom Hanks
"	1
"Also dope
"	-1
"Also dope
"	-1
"find career transportation business
"	-1
"Go see ASAP amazing. My dad even
"	1
"gang
"	-1
"wan see again still recuperating first time Deep breaths. almost intense
"	1
"Tom Hanks do no wrong
"	-1
"bomb think sat edge seat last hour. intense
"	-1
"Holy intense.
"	1
"Just sticker. Check other
"	1
"Seeing Chat now
"	1
"Just amp am SO story come true
"	1
"Just amazing. Ca wait see again.
"	-1
"Actually great time
"	1
"Movie alright.
"	1
"great movie Ca go wrong star
"	1
"great movie. Tom Hanks still very actor
"	1
"seeing never ever going Africa
"	1
"Thank such fun evening
"	1
"movie ever need chill watch movie
"	-1
"want know actor ever just watch last
"	1
"EVERYONE go see
"	1
"Easily Tom easy contender film th
"	1
"Just sticker. Check other
"	1
"movie sissy boyfriend
"	1
"Going first time
"	1
"do think ever so much movie
"	-1
"Tom Hanks time
"	1
"Such amazing movie
"	1
"Pretty sure little seasick
"	1
"Theater That showing smelled straight Ass
"	1
"AMAZING Not so good. His performance blistering. Can say OSCAR Bet
"	1
"Pretty sure little seasick
"	1
"Terrific performance great example seekers.
"	1
"see heard great movie
"	1
"awesome. Super intense. Crossing Somali pirate possible career path
"	1
"awesome movie
"	1
"Must Go do think Fandango
"	-1
"Thank navy
"	1
"Crazy movie love
"	1
"laughing other told are dead mean point
"	-1
"Just Awesome. Go see
"	1
"Enjoyed too long. sure real Capt thought real incident little too long too
"	1
"always big screen Check buzz
"	1
"Just sticker. Check other
"	1
"Just sticker. Check other
"	1
"Well mom just cause movie sucked. Sorry I ending
"	1
"
"	1
"thank unbelievable performance
"	-1
"win feeling coming
"	1
"Took father see today epic movie Amazing Go see ASAP
"	1
"intense true story.
"	1
"Just sticker. Check other
"	1
"Seeing
"	1
"Movie
"	1
"Tom Hanks stellar
"	1
"absolutely amazing movie ALL year
"	1
"Tom Hanks real Oscar
"	1
"Such amazing movie
"	1
"Exhilarating good catch.
"	1
"Just sticker. Check other
"	1
"spectacular movie. Had entire time. Run see drama even know
"	1
"Just Wow say..
"	1
"movie just seasick it..
"	-1
"amazing movie. Thanks being super great bf taking
"	1
"smell actor supporting actor amp director
"	-1
"free are
"	1
"think
"	-1
"think performance
"	1
"Must Go do think Fandango
"	-1
"Just movie ever
"	1
"sick bay scene. there REAL never
"	-1
"Tom Hanks still it.
"	1
"RUN Do walk. see genius Take Dramamine you. You need
"	1
"amazing
"	1
"New edition top list
"	1
"Just
"	1
"Just sticker. Check other
"	1
"far give
"	-1
"Good night little bro dinner movie
"	-1
"Today busy one. Now I get game Just tho. It great
"	1
"say list time define quality acting good story. happy
"	1
"excellent movie. Highly
"	1
"great movie instant classic
"	1
"persistence dedication admirable am astonished amazed left speechless want faith
"	1
"Tom Hanks Best Lead Actor
"	1
"Must Go Very good. Hanks Fandango
"	1
"Oh
"	1
"probably favorite time. little end
"	1
"Today lesson not job potential pirate
"	1
"Just probably movie movie year.
"	-1
"Once again thank everyone great show Now am see sweet ya
"	1
"movie kids. Great night
"	-1
"ever
"	1
"very good movie
"	1
"Once again thank everyone great show Now am see sweet
"	1
"Tom Hanks actor ever
"	1
"Such amazing movie
"	1
"Just movie ever
"	1
"Just movie ever
"	1
"wait line jamming Henry soundtrack.
"	-1
"Carrie are great watch recommend see have
"	1
"wonderful wonderful actor
"	1
"are going see weekend amp
"	-1
"Just give ever seen. He never disappoints.
"	-1
"Vermont- not far hill- movie easily amazing movie ever
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"always big screen Check buzz
"	1
"Just sticker. Check other
"	1
"Pumped movie T-
"	-1
"intense movie Greatly recommended.
"	1
"great movie
"	1
"Henry score intense percussion beats. African always favorite play
"	1
"My reviews Boss chat
"	1
"unbelievable much pirate version
"	-1
"always big screen Check buzz
"	1
"Just sticker. Check other
"	1
"emotional scene being
"	1
"Tom Hanks incredible SUCH great movie
"	1
"do make gripping Film exciting Add Max Martini
"	1
"do make gripping Film exciting Add Max Martini
"	1
"Just watching Intense story amazing job He man
"	1
"saw preview month ago- heart stopping Definitely top time
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"amazing movie. Thanks being super great bf taking
"	1
"tom amazing actor everyone go applaud
"	1
"think performance
"	1
"AMAZING. Tom Hanks awesome..
"	1
"masterpiece
"	1
"night long time
"	1
"good experience watch. it. Respect
"	1
"Really Olympics sailing today. China gold Germany silver Somalia hostage.
"	-1
"Best long time
"	1
"Check review amp see tense amp took surprise
"	1
"still shaking wow
"	-1
"SWIM FORREST SWIM
"	1
"such good movie
"	-1
"Tom Hanks back again. Amazing film.
"	1
"gave outstanding performance then again ever not flipping
"	1
"Just great movie. love sit talk sometime
"	1
"movie have entire life crying amazing
"	1
"Tom Hanks again
"	1
"movie have entire life crying amazing
"	1
"intense. I impartiality.
"	1
"Just sticker. Check other
"	1
"Just think Tom Hanks past
"	1
"think performance
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"such good movie
"	-1
"Terrific performance great example seekers.
"	1
"Just Definitely Philadelphia days. GO SEE IT NOW
"	1
"mention surprisingly very good. Hanks incredibly strong performance
"	1
"movie amazing Truly live America amazing
"	1
"movie theater P so misreading Planet
"	-1
"On point
"	-1
"massively successful instant classic right Bourne trilogy
"	1
"fucking movie long
"	-1
"LOVE
"	1
"SWIM FORREST SWIM
"	1
"Not only Capt. excellent movie ALL Oscar
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"Seeing Chat now
"	1
"Got admit kinda fun watching pull yellow Navy PT shirt incredible movie amazing story
"	1
"Just movie. Best movie have very long time. Wow.
"	-1
"Had great time watching
"	1
"so good. genius performance. so bad-ass America
"	1
"go see
"	1
"movie So good have back big movie worthwhile
"	-1
"movie have actually
"	-1
"Every time see new Tom Hanks movie life fulfilled. Tom still
"	1
"great real standout tense retelling Somali piracy incident
"	1
"Stressful
"	1
"gravity tense movie quotient.
"	-1
"hope playing Somalia USA
"	1
"Tom Hanks actually spectacular.
"	-1
"great movie awhile
"	1
"Saw tonight. Bravo Tom Hanks. Bravo. I feel lucky have growing up. What actor
"	1
"amazing definitely. In midnight hour back wall WALL WILL FALL
"	1
"gentleman turn awesomeness Film
"	1
"movie very long time.
"	1
"performance year Director Paul Screenwriter Billy Ray
"	1
"movie ever love
"	1
"Seal Team in. Whew.
"	1
"think performance
"	1
"Seeing tonight. heard nothing good
"	-1
"Went go see
"	1
"Just GREAT row GRAVITY are MUST SEE
"	-1
"Wow. Just wow. x
"	1
"Enjoyed watching movie tonight so intense. What great cast. Excellent performance
"	1
"never going cruise get Somalian
"	-1
"Seeing twice gt seeing once
"	-1
"Learned tonight. 1. Tom Hanks still it. America bad ass thought.
"	-1
"astounding watch good. Tom Hanks amazing job
"	1
"Such great movie.
"	1
"amazing. amazing. Oscar sure. Navy Seals are
"	1
"Saw tonight. Wow. Lots rolling head. Tons possible discussion topics.
"	1
"Do get all share one.
"	1
"superb lead pirate Stole movie Tom Hanks. Such killer
"	1
"Third wheeling
"	1
"Thought excellent thrilling amp thought-provoking wonder esp final scene
"	1
"Lady covering amp teenage daughter movie. Did think going be about pooping
"	1
"Look NOW going say meet now.
"	1
"Went amp watch amp really good gt seriously so speechless amp sad everything amp
"	-1
"Damn Tom Hanks are brilliant man. Acting
"	1
"Went see tonight great movie USA chant end
"	1
"Are here rescue fold.
"	-1
"become psychiatrist want get know amp went mind part story
"	-1
"Great movie get Best Male Actor lock Biggest Male Actor Nipples.
"	1
"Just so glad have such amazing SEAL OUR side
"	1
"Tom Hanks never fails. Amazing movie
"	-1
"incredible movie leave theater find are heading World Series
"	1
"Tom Hanks intense sure.
"	1
"Just sticker. Check other
"	1
"great story amazing acting nonstop shaky cam awkward cinematography.
"	-1
"Great movie Was edge seat entire time
"	1
"Seeing Chat now
"	1
"Just sticker. Check other
"	1
"watching have whole new respect amazing talent actor
"	-1
"see are balling end never want speak again
"	1
"Last weekend Gravity weekend Restoring faith Hollywood produce amazing
"	1
"Went go watch good movie
"	-1
"get Oscar nod. film United Oscar contender sure.
"	1
"Just home seeing movie stopping late night even mad
"	-1
"Now football ready double feature tomorrow
"	1
"Just Saw Movie Of All Time
"	1
"Was A Cab Driver In Minnesota With No Acting Experience Before He Was Cast Opposite
"	1
"Tom Hanks performance so good have make superlative describe
"	-1
"Just Epic movie amazing
"	1
"movie intense
"	1
"Tense gripping thriller amp showcase terrific Hanks others. Slightly overlong.
"	1
"movie not documentary
"	-1
"real tears.
"	1
"Wish instead also playing chose Carrie
"	-1
"very well done. My so much trouble save man. Had explain way USA
"	-1
"movie long time
"	-1
"real great guy
"	1
